movie_id,runtime,adult,genres,directors,keywords
68954,96,False,"Adventure, Animation, Children, Drama",Pete Docter,central and south america age difference balloon travel dog duringcreditsstinger pets exploring senior
69140,90,False,"Crime, Drama, Horror, Thriller",David Moore,barber
69227,99,False,"Children, Comedy",John Cherry,cannon slapstick comedy crown jewels
69394,114,False,"Crime, Drama",Cyrus Nowrasteh,adultery death penalty sadism persia village stoning cowardice double moral standard rural area iran religious fundamentalism
119155,98,False,"Adventure, Children, Comedy, Fantasy",Shawn Levy,night watchman museum natural history smithsonian
65685,106,False,"Adventure, Fantasy",Iain Softley,fairy tale supernatural eavesdropping writer's block unicorn
65982,115,False,"Action, Adventure, Sci-Fi",Howard McCain,monster flying saucer predator viking norway alien alien invasion
66427,86,False,"Comedy, Horror",Bruce Campbell,parody parallel world actor playing themself
70159,122,False,"Drama, Horror, Mystery, Thriller",Jaume Collet-Serra,nun deaf-mute orphan troubled marriage aftercreditsstinger duringcreditsstinger
70492,54,False,Western,Mack V. Wright,contract stagecoach pony express telegraph
70663,102,False,"Comedy, Romance",Chris Columbus,virgin high school based on novel or book cheerleader graduation aspen friends in the closet popular girl based on young adult novel
70708,127,False,"Drama, Mystery",Francis Ford Coppola,ship based on novel or book birthday brother confession cruise search rivalry love writer ego injury
70994,105,False,"Horror, Thriller",Rob Zombie,nurse therapist loss of loved one shotgun insanity pentagram halloween barn rampage purgatory mental institution hospital slasher murderer white horse duringcreditsstinger holiday horror
71108,144,False,"Drama, Mystery",Michael Haneke,child abuse authority pastor nanny punishment puritan tailor school teacher future war suppression shame small village village people 1910s east elbia
71147,88,False,Drama,Juan Antonio Bardem,"adultery madrid, spain lover bicycle road accident university extramarital affair accident"
71268,113,False,"Comedy, Drama",Tyler Perry,aunt duringcreditsstinger
71341,90,False,Horror,Joel Schumacher,farm nazi immortality ritual barn rifle west virginia iraq war veteran revenge occult lunar eclipse
71464,106,False,"Comedy, Drama",Ethan Coen Joel Coen,midlife crisis professor minnesota dark comedy rabbi bar mitzvah marijuana morality jewish american bribery school bus bribe aftercreditsstinger jewish family physics professor 1960s ethics transistor radio dreams nightmares flirty neighbor
71500,82,False,"Comedy, Horror, Thriller",Michael Dougherty,monster grave halloween paranormal phenomena undead anthology woods serial killer werewolf corpse school bus holiday horror
71668,113,False,"Comedy, Romance",Peter Billingsley,island married couple tahiti couples therapy love beautiful woman divorce divorcee tropical aftercreditsstinger duringcreditsstinger french polynesia
71838,109,False,"Drama, Thriller",F. Gary Gray,"prison assassin philadelphia, pennsylvania bomb secret passage deal investigation explosion justice criminal mastermind district attorney courtroom rape and revenge vigilantism vigilante justice"
71902,97,False,"Drama, Romance",David Mackenzie,seduction gigolo callboy
2816,105,False,"Action, War",Sidney J. Furie,israel airplane atomic bomb cold war pilot u.s. air force air force colonel aerial combat explosion military air attack
69720,85,False,"Comedy, Drama, Horror",Stacy Title,graffiti hell anthology shot woman director
69860,100,False,"Drama, War",Robert Young,nazi world war ii post world war ii crime against humanity
69951,123,False,"Drama, Fantasy",Terry Gilliam,circus immortality elderly aftercreditsstinger duringcreditsstinger magic mirror
72694,104,False,Drama,Jonas Pate,"drug dealer depression suicide alcohol therapist los angeles, california psychiatrist widower pot head"
72737,98,False,"Animation, Children, Fantasy, Musical, Romance",John Musker Ron Clements,"princess voodoo new orleans, louisiana restaurant kiss cajun firefly based on fairy tale duringcreditsstinger big dreams frog prince charlatan 1920s magic spell"
72998,162,False,"Action, Adventure, Sci-Fi, IMAX",James Cameron,future society culture clash space travel space war space colony tribe romance alien futuristic space alien planet marine soldier battle love affair nature anti war power relations joyful
73268,98,False,"Action, Drama, Horror, Thriller",Peter Spierig Michael Spierig,experiment sunrise waitress vampire dystopia rain sunlight undead scientist epidemic death dead brutal deaths
73321,118,False,"Action, Adventure, Drama",Albert Hughes Allen Hughes,faith chaos dystopia post-apocalyptic future bible survival gunfight blind brutality cannibal combat 2040s carnage
73431,91,False,"Comedy, Crime",Peter Hewitt,sculpture theft security guard
73741,83,False,"Action, Crime, Drama, Thriller",Isaac Florentine,martial arts ninja gaijin kunoichi
73876,93,False,"Action, Crime, Drama",Isaac Florentine,jail
74154,91,False,"Comedy, Romance",Mark Steven Johnson,"new york city rome, italy romantic comedy love duringcreditsstinger enchant"
74324,108,False,Drama,Mick Jackson,"boston, massachusetts veterinarian autism biography new hampshire slaughterhouse university livestock"
74452,102,False,"Horror, Thriller",Joe Johnston,parent child relationship victorian england remake rural area curse werewolf flesh
74545,128,False,"Drama, Mystery, Thriller",Roman Polanski,"london, england cia based on novel or book politics war crimes massachusetts author martha's vineyard"
74647,90,False,Comedy,Katherine Dieckmann,mother role blog woman director
74685,101,False,"Action, Drama, Horror, Sci-Fi, Thriller",Breck Eisner,biological weapon cover-up remake madness psychosis duringcreditsstinger virus
74750,84,False,"Horror, Thriller",Paco Plaza Jaume Balagueró,religion and supernatural blood sample occult gas mask night vision freezer found footage
72308,112,False,"Action, Adventure, Drama, Sci-Fi",Edward James Olmos,fighter pilot body double human heart based on tv series
72479,113,False,"Drama, Romance, War",Oren Moverman,bereavement wounded soldier iraq war casualty of war war widow
72605,105,False,"Drama, Thriller, War",Jim Sheridan,sibling relationship loss of loved one brother-in-law afghanistan war (2001- ) remake sister-in-law wistful
76738,80,False,Documentary,Joonas Berghäll Mika Hotakainen,finland
77414,107,False,"Drama, Romance",Julie Anne Robinson,daughter new love sibling relationship romance summer vacation woman director
77667,90,False,"Action, Comedy",Jorma Taccone,parody aftercreditsstinger duringcreditsstinger
77800,97,False,"Comedy, Drama",Chris Morris,"muslim northern england pacifism dark comedy satire yorkshire conservatism terrorism religious fundamentalism suicide bomber extremist sheffield, england"
77881,119,False,"Drama, Romance",Aku Louhimies,based on novel or book
78041,100,False,"Action, Comedy",Robert Luketic,assassin
78116,90,False,"Comedy, Drama",Nicole Holofcener,infidelity new york city suicide cancer neighbor woman director
78316,105,False,"Drama, Romance",Gary Winick,italy letter romantic comedy romance american abroad boyfriend girlfriend relationship italian stereotype verona italy quest
78544,79,False,Comedy,Dominic Brigstocke,stand-up comedy
78626,110,False,"Comedy, Horror",Bong Joon-ho,dog lost dog
78893,103,False,"Action, Adventure, Fantasy",M. Night Shyamalan,fire kingdom war ship village prince arrest based on cartoon attack air spirit domination cheering burlesque disapproving disdainful disrespectful forceful
79057,107,False,"Action, Sci-Fi, Thriller",Nimród Antal,hunter predator yakuza hunting human beings alien life-form sequel alien alien planet jungle creature soldier warrior
79134,102,False,Comedy,Dennis Dugan,friendship overweight convertible swing foot friends arrow buddy comedy buddies
79259,86,False,"Drama, Thriller",Glenn Leyburn Lisa Barros D'Sa,coming of age shoplifting stealing car woman director teenager teen
79357,141,False,"Drama, Fantasy, Romance, Sci-Fi",Jaco Van Dormael,time travel surrealism time choice free will multiple storylines 2090s multiverse irreversible process entropy
79684,110,False,"Comedy, Drama",Kieran Mulroney Michele Mulroney,"friendship imaginary friend long island, new york author writer"
108689,92,False,"Action, Fantasy, Sci-Fi, IMAX",Stuart Beattie,anti hero queen supernatural prince based on comic gargoyle fighting demon
75813,104,False,"Comedy, Crime, Drama, Thriller",Tim Blake Nelson,sibling relationship restart mentor road trip twin brother hospital
76054,84,False,"Documentary, Drama",Jacques Perrin,fish sea ocean whale duringcreditsstinger
76251,117,False,"Action, Comedy",Matthew Vaughn,hero secret identity crime fighter superhero dark comedy comic book based on comic murder mafia family realism mist adventurer rookie young heroes young adult criminal heroes unlikely heroes heroes pretending to be gay
80906,109,False,Documentary,Charles Ferguson,banker corruption capitalism globalization bank crisis fraud banking wall street global economy finances money economics financial crisis stock market corporation
81191,111,False,Documentary,Davis Guggenheim,classroom education teacher school hispanic duringcreditsstinger
81417,91,False,"Horror, IMAX",Tod Williams,haunting ouija board demonic possession found footage duringcreditsstinger antagonistic
81562,94,False,"Adventure, Drama, Thriller",Danny Boyle,canyon based on novel or book pain utah photography despair hiking engineer based on true story alone climbing mountain biking struggle for survival trapped boulder cavern video recorder adventurer rock climbing climber isolated hikers memories biographical hallucinations desperation intrusive thoughts chance encounter
81786,106,False,Drama,Abbas Kiarostami,"wedding anniversary italian art tuscany, italy pair of earrings estranged father"
81791,98,False,Drama,Sofia Coppola,"milan loneliness los angeles, california estranged father luxury hotel woman director father daughter relationship actor"
