movie_id,similar_movie_1,similar_movie_2,similar_movie_3,similar_movie_4,similar_movie_5,similar_movie_6,similar_movie_7,similar_movie_8,similar_movie_9,similar_movie_10
1081,1312,5995,62293,191005,5471,4280,43871,2971,4912,7444
733,2835,8340,111364,3790,74795,47810,903,7107,592,5544
736,123310,1484,6993,178061,34048,8232,898,4410,149334,3501
748,1584,106542,164226,8870,924,94864,8965,53143,196,6909
37211,4035,390,1292,77421,3350,6944,1945,5389,133802,118814
782,903,111364,3790,3331,4946,5481,26870,7107,609,6123
783,7079,3990,25746,6370,936,140174,6596,2503,524,45969
784,2607,4012,205,4080,74275,1892,1263,4233,4138,45720
786,6503,104925,2249,3301,69131,1769,145491,135787,102852,81788
795,44613,146244,4520,6245,4672,151317,6060,1117,7728,8617
798,3694,2322,283,4750,93819,4821,3661,60289,1904,6867
799,25827,4994,4326,8911,7439,60760,31700,88235,2439,1483
801,66097,2885,1014,89028,391,1331,4517,7303,92674,44657
802,3020,89,112556,3994,95201,2554,128736,3987,131439,115065
804,6750,3391,8362,106782,7450,1057,91628,6367,1836,6324
805,3244,2590,132660,6454,106062,765,71899,6342,81791,26965
806,2996,5636,2282,998,2764,4675,69720,116849,694,2266
809,2876,3089,79946,7352,2795,100306,4867,26700,141820,5560
780,1876,3326,64497,8425,117849,105585,104875,26444,103228,91660
781,6765,5957,6715,1132,1305,118,149330,1177,1596,6269
68073,44191,1893,4821,4757,6375,27704,70984,116797,3788,33677
833,55241,706,6890,193571,49910,49961,1268,6153,2469,134847
836,134246,61024,1459,171917,4585,2353,25746,88593,4387,6515
840,6313,2961,55110,278,95949,98230,96121,56367,4505,56949
842,2590,106062,73488,133802,132660,6342,71899,80124,5577,26965
848,25827,134158,8911,44828,31700,8463,2664,7312,95307,83374
851,6440,639,160836,1922,5347,6860,111817,6324,8362,62511
852,3629,2108,2861,26745,6628,104,3475,73804,43908,626
858,1221,172591,8188,1114,6650,129937,160440,6860,3007,8650
861,6686,2582,3414,36850,120637,59947,4387,79553,7486,1829
869,5465,6480,6814,85796,3272,94405,2130,3925,2347,32587
875,60522,4531,130634,26947,104837,1573,1382,75813,8609,4262
828,596,6902,6889,111795,61250,6415,65230,4229,954,60
829,78116,59018,2160,1332,3587,91628,7450,2174,6324,639
837,89028,2885,6153,4517,66097,5618,613,1014,1331,7561
830,26778,2858,6658,34271,119714,5745,90576,2032,96832,2245
835,173751,4062,167706,132454,5879,48414,44225,7034,58351,49961
870,429,3755,48001,1605,2682,239,3089,8578,68659,1565
888,126,4519,1735,183011,69712,4191,66310,7099,89047,39801
889,96121,1244,2492,69988,4307,639,4117,140715,156387,492
893,3836,6235,34536,108928,5915,4116,4769,31522,3378,1262
896,65596,5068,26131,4008,48319,8197,885,31522,8684,4229
897,6422,101360,165639,48649,141668,1242,920,3117,4902,7054
899,922,3307,5113,2478,89904,6415,4734,3571,2865,86290
902,4482,59018,2160,78116,7450,639,32294,61350,113348,3587
904,79798,3724,1732,110591,48883,5099,2856,46367,7616,2176
905,3587,59018,91628,6324,7450,61350,7023,639,5347,160836
907,412,167790,118814,942,6993,4313,8465,4263,4259,932
908,27776,3418,5246,63479,4683,2992,70641,68659,3168,2260
909,26778,7033,6330,139747,32294,59018,3587,78116,111817,91628
910,998,7390,6554,4248,1958,152591,2348,59440,85796,2677
882,4519,4988,140711,117545,357,190207,3029,114126,266,3365
900,131130,698,6816,34148,5802,2582,1135,6750,45730,26150
886,4608,4387,6383,2802,26947,27904,4262,104837,52831,3667
901,3445,106766,44974,151557,3514,1517,88108,153408,2870,26900
922,899,935,3307,2478,2984,1190,89904,6415,5114,3546
923,89047,2078,1812,165075,5577,6436,3497,2935,1650,6344
924,32898,6899,5502,4890,6909,170,1127,6654,2530,88140
926,27584,128512,60069,91628,538,514,539,317,6119,7041
928,4436,715,8609,84601,8575,391,7243,62344,59667,30848
929,107436,55094,3563,5876,152083,89085,50064,3106,27816,4117
930,25927,5621,90528,36535,5011,109569,26791,3836,55253,893
931,1340,95165,1291,2651,3148,8718,841,818,60904,3809
933,4489,4844,1084,70361,91628,2625,3391,1057,5968,43908
936,959,49,116529,6596,1441,118814,7615,77421,7191,8609
937,54256,3735,91079,1593,111844,45658,174551,32371,48082,64
938,65596,131104,88345,5620,80,4357,773,151,2375,361
913,5442,8228,53022,4925,172875,628,47950,1537,3141,25947
916,5372,2682,25870,5710,4991,2473,2205,96610,55250,61465
918,93134,6650,5560,4772,4671,118702,1235,7285,1484,86345
919,54259,1235,391,3877,4517,2093,867,4229,8609,30883
945,131130,6816,6732,8600,900,60756,62081,4613,43917,4161
947,3096,88129,77866,3528,8609,6631,2156,3587,91325,2259
948,4436,282,30848,4928,37844,61350,164881,412,8609,8008
950,8910,78116,4754,151559,2388,145745,6559,2297,88593,6858
951,4482,3394,30820,2130,180497,109569,3965,7993,118985,3350
952,8526,5483,27762,2056,2732,136016,116797,130686,6860,143245
953,5,6720,2349,4239,68954,72720,34528,66240,6944,66509
954,26078,1245,4384,164917,49286,1390,2700,380,110387,99636
956,4740,4325,36276,2961,70159,89759,7839,81788,4681,5105
961,89028,4573,314,6886,5890,1812,92954,5099,535,54736
963,3671,7312,92637,25827,26283,1793,55282,110611,4035,107159
965,136850,2946,4865,44759,8774,7352,139915,929,92694,8008
969,4117,6654,3836,2202,4826,1253,31522,5915,4916,3143
971,61628,103606,241,1351,5818,1331,34048,8043,6954,51167
973,1186,5081,2740,2607,2205,916,703,6994,6949,5573
942,412,118814,4263,167790,6885,151501,7728,5299,8465,3272
943,117867,5840,4517,775,60046,2227,5611,181315,1076,47894
986,6301,1656,89028,2978,3497,108078,7054,3894,1518,3021
987,82767,81788,65230,51903,60128,80864,92509,4325,78116,2961
988,639,102800,7450,32294,111817,6367,59018,7932,3606,175
990,6055,174727,62394,55272,5347,3919,7450,3598,1275,639
993,6564,58306,48326,139915,4774,99750,89580,138702,159976,50804
994,3270,4772,918,3684,113275,50796,5560,93134,134859,8
996,44731,44597,85056,4815,42418,95193,71252,69516,160954,7650
1003,4585,4489,3587,59018,7023,160836,7033,6750,61350,2266
1005,34129,49793,8937,656,424,2042,3173,2060,3360,33646
1006,189713,90943,726,6187,36,7065,4412,5991,5014,1927
1007,98243,2016,114180,360,62394,111362,115216,160527,117851,77364
1009,2091,6196,2247,4298,3974,3568,2166,141668,5733,2482
1011,34450,6763,2887,2051,113348,71899,103075,27772,1286,2590
1012,7030,6650,8609,3894,6764,3410,3983,1547,6020,77191
1082,1171,59727,7348,5401,7118,6265,8574,1542,7294,101529
981,44204,89047,35015,91325,4229,4054,40,990,109853,3862
982,25827,139415,8463,3330,1265,8911,134158,4994,3765,92637
1019,94262,54736,5881,62383,3687,5872,27821,1590,2537,7570
1020,73804,101741,4221,7263,6407,3360,49793,6559,164707,26778
1021,8989,6559,2060,2987,101423,40826,44840,3098,71484,6246
1022,63239,172793,2324,133645,1583,7380,118997,7375,58347,77881
1025,2327,115065,52694,136598,8609,4229,631,89047,103042,885
1027,940,520,5499,1722,3034,3732,132462,77866,2625,71205
1029,2451,33681,33966,1848,688,3500,96430,3951,115617,7317
1030,160573,2259,1547,171765,40597,35015,114670,160730,4342,80834
1031,4117,5109,31522,4916,8684,41571,4769,92234,3836,2202
1032,26631,6530,74789,8838,80363,27328,3186,182299,96691,6020
1033,126921,171765,2259,6631,484,84374,114670,44399,155812,167036
1034,42734,2754,3502,1327,5333,2226,3809,2742,54274,2357
1036,165,1370,33966,100498,53972,187593,466,2130,26585,5880
1121,2350,86898,95313,45503,43871,98279,4023,3616,1162,765
1017,2950,52287,7930,83132,100810,6170,8609,4239,117646,2618
1018,492,8609,715,62344,92760,30848,3705,8575,4436,59915
1049,2690,1128,2763,5782,1615,136024,220,7004,1214,34405
1050,41,139915,5214,27491,1839,103027,3598,143896,30883,86898
1053,52241,3568,77881,2297,41285,74275,104245,88593,4844,8604
1055,1459,85020,8593,49286,7560,3331,440,101362,105585,30846
1056,412,2207,7092,6791,4297,1339,128695,80864,43419,134021
1059,3668,103027,3516,2396,26,1428,1224,7728,779,4063
1061,121,3688,7810,8136,115727,107951,33090,6320,49276,72226
1066,63859,2691,5347,59440,4489,7450,6324,61350,91628,7023
1073,30793,50798,55245,165529,7127,132488,867,209,26313,361
1076,4720,8713,4876,26645,5947,1031,775,1117,33085,79242
1077,37386,31973,52328,44191,109864,108689,2698,50842,5171,8387
1079,6270,206,2788,2860,549,5735,312,172875,1793,7920
1042,6554,4757,6306,4589,173209,7390,2379,110718,3042,166528
1043,915,6301,31427,58025,2046,4370,2205,145745,178,3714
1047,49961,765,5896,2590,2546,4205,132660,106062,81791,26965
1051,6241,2590,60,168492,26965,1807,5896,49314,1235,80124
1090,41285,31522,715,8609,3342,118814,3378,36535,1175,5818
1092,136654,4212,2185,142444,61818,33085,7305,140525,52831,79501
1094,64197,47894,1412,117867,7894,3179,7573,475,2991,3966
1096,1948,188751,1533,3549,5298,80860,7303,158830,31658,5011
1097,765,2590,71899,132660,108078,160573,114265,106062,1474,31973
1099,95839,107013,72294,8492,2083,126088,147376,73858,514,6957
1101,6332,4564,40597,2930,1646,77881,47644,48319,53550,85022
1104,6596,30848,4436,7078,1273,26116,2741,74916,34532,141994
1105,25827,2515,139415,47810,282,61986,8911,848,31700,3844
1111,2699,48741,4359,4732,3677,27878,90405,106144,83,93320
1112,55167,164,55805,131130,867,4326,92420,8057,1051,2546
1119,8577,30890,127204,3691,5267,1237,2390,7802,183317,6586
1120,363,2104,137,67788,49132,4333,2786,6415,74510,1940
1088,133802,2590,106062,199,184997,6342,26965,132660,71899,6545
1089,7225,7579,59725,1731,298,73858,95519,146024,85438,8974
1127,5479,1233,5663,3926,3082,30745,7254,143896,4517,27837
1129,1262,58839,5915,1320,6235,8684,143355,31522,65982,849
1131,390,6944,4035,4828,102993,742,108078,1175,3987,6339
1135,412,715,59915,1441,4024,6596,8609,5443,914,114184
1136,7714,1881,2872,168,92094,4471,2690,2153,133879,940
1140,110553,339,58998,3489,95510,4361,74089,4964,2087,911
1144,86898,31367,1227,69953,72696,4770,2118,7316,51167,8008
1147,43,81845,53121,5531,7251,161594,133115,520,272,126142
1151,2280,390,3987,1292,4517,6158,7708,3784,742,867
1156,6650,89945,182793,72720,5258,6769,915,4723,26645,5836
1161,527,61240,91325,30793,26810,89047,60,2797,919,3774
1244,5929,167790,2259,7255,56908,50792,2156,118814,7340,8840
1124,185029,3106,31737,915,2396,6650,391,71438,132488,1226
1125,6662,66798,6143,43836,6663,8596,26875,7073,121253,6588
1171,1082,1123,148592,4890,136469,6965,3502,27873,79428,5401
1172,2290,4703,4117,3415,1380,8973,71108,1226,153408,3106
1175,118814,8609,391,3587,129,2557,3330,4260,159193,3987
1176,4782,26308,4703,4928,81018,715,48082,1235,5929,168366
1178,5965,86922,4958,3197,790,267,4387,504,51562,3811
1180,26350,4056,56908,105121,136602,77421,8836,5284,58078,47970
1183,4117,4727,4916,31522,8684,92234,41571,118702,3836,2202
1184,5720,2202,3836,4727,3143,27816,34536,2944,31522,4916
1187,55080,5337,31114,1682,3712,146684,1545,427,6192,3546
1188,6560,4489,6055,91628,59947,111817,5347,165,2504,2174
1192,7932,7450,639,32294,6055,2504,59018,129657,111817,2717
1193,74342,3102,1276,120783,3198,3792,4517,2232,80693,7254
1245,7728,954,4959,5646,3079,92760,412,6687,5675,99992
1167,1051,3089,3095,70728,52867,7161,30820,5075,5856,1807
1170,6721,98503,67534,4442,115727,4441,50003,26792,7899,46322
1179,114554,8609,26928,715,8575,30848,55555,4517,147286,116985
1199,1493,77421,47950,136778,67799,179053,134109,55245,116985,118814
1200,133377,1690,166526,2530,27408,52328,3701,26444,2311,2377
1202,6100,388,69784,4765,6710,8933,7114,7059,53326,78034
1203,77846,174,52604,6454,805,1686,113,1487,170993,628
1206,667,1707,99,6493,4238,4200,26498,1415,4578,136012
1207,805,6454,2259,3480,1961,68959,742,4359,679,2743
1208,53550,5152,4353,3342,4577,2403,4008,3767,57528,34536
1209,25827,8911,8838,5896,848,3870,139415,3671,93242,7312
1212,116977,4498,1117,3389,4077,40815,3056,81834,2037,2475
1213,136018,99750,44197,160422,577,129937,31553,73290,58306,78142
1214,60516,2393,4813,1373,85131,93610,33004,3190,56251,36363
1246,49910,49961,8601,142997,55241,167634,3073,65193,1493,32799
1196,260,135216,122886,1210,179819,33493,187595,61160,7045,2628
1198,1291,2115,5523,2880,7336,6777,3120,3763,144522,48045
1220,1772,431,100306,26965,34811,7031,2402,27627,165549,7000
1222,3767,5152,53550,4353,4577,4008,40278,3041,48214,3342
1223,670,26472,1148,64285,6918,1304,26366,38038,3751,745
1225,7051,144716,112552,115231,7254,129,6222,2947,4517,189333
1226,1441,3587,2594,7049,36535,1247,118814,55241,3987,2793
1227,474,26965,2546,5423,129354,165551,1357,134859,8533,97866
1230,412,7450,6367,3606,6750,2471,6324,133645,91628,7023
1232,27482,182715,100302,7007,4111,133771,3700,80917,141890,8045
1234,4450,6527,5901,136778,7127,2325,26612,3563,74948,79501
1235,3480,7285,132660,47970,61628,2590,26965,3113,575,71899
1367,2085,5116,206,8738,5620,3274,1010,33794,91266,62293
1238,54116,26084,2367,1226,2795,2380,117590,37384,136598,2020
1240,68791,97752,165635,73321,96004,8207,6886,141544,6537,1574
1241,6322,2900,3501,4463,6436,45081,69211,953,31700,184931
1242,4047,6422,5550,165639,6181,2896,26142,4962,48649,3365
1217,6270,7766,3091,136859,6415,86290,1959,2782,363,43
1218,26539,78105,171,129937,23,31433,87485,114670,74791,88593
1231,2377,1876,1653,92192,1831,93805,7569,3592,27664,5882
1252,31522,4117,4916,8684,41571,207,3836,118702,4727,92234
1254,3629,4035,8800,44238,4709,80917,136666,2828,120761,5063
1258,4885,485,2350,3106,30749,8809,5109,95313,86898,1162
1259,1235,8601,38798,2797,4235,93134,4229,115231,76091,31260
1260,481,88515,8236,3557,22,4957,7362,160341,891,93982
1261,93840,101739,26791,86298,6707,61323,4276,8535,5891,66427
1262,8684,527,65216,5915,4349,31522,5345,58303,4916,92234
1263,4353,412,942,8617,4080,3342,3134,4577,143410,8533
1266,92264,3104,99114,37382,4635,75805,150401,6283,3868,4531
1267,8781,760,154065,4565,7025,5060,72178,31522,4802,72479
1268,172887,3063,55241,6887,6890,193571,1257,95949,98230,706
1269,4263,167790,118814,8609,151317,942,6750,412,144222,2067
1250,4594,88140,3643,3385,1507,160422,7025,92234,121715,3143
1251,188833,3569,363,7254,26599,6271,156553,50658,568,6415
1275,5347,3919,7450,3598,32294,639,7932,6367,111817,3430
1277,44929,48032,167790,56908,50792,8623,3685,118814,3516,68835
1278,141004,273,1340,2651,2333,595,8092,108689,37444,4517
1282,107141,7304,53125,145080,7150,7316,3159,25805,2161,99638
1283,3765,25827,8911,55282,3671,27105,8838,848,2664,4326
1284,2511,114246,3387,5442,177,3141,82378,31424,942,1845
1285,2145,2172,33639,33677,54281,185033,246,167790,1290,69685
1286,34450,6763,139915,715,5847,184015,104374,27644,4482,1011
1288,46347,3680,79572,3415,62155,6554,4757,4571,6306,45361
1290,7255,7340,70641,4168,2259,35015,114670,2918,1244,4342
1291,5818,6899,464,1198,61628,65685,1340,931,390,8533
1292,390,3987,8533,4053,112512,96832,37211,26413,77421,68954
1293,7087,79895,3870,3094,4024,44191,104303,32657,7205,1959
1295,2586,134021,2007,5818,95843,3426,1086,71147,3392,5962
1273,4436,30848,4803,2741,1352,1104,3386,34532,57421,95939
1274,7175,8880,106785,160527,7019,147657,34334,3770,1947,1454
1302,46976,104339,1624,2757,26084,39414,117646,111551,6523,6619
1303,321,4594,27306,3974,160422,143245,5358,73290,48326,1893
1305,54372,149334,8836,5272,92637,1596,6269,3350,8609,4260
1306,8955,5071,77421,1804,4235,152077,1483,2118,131104,151653
1310,3680,46347,158966,1887,413,27873,4757,141866,7390,3539
1312,1081,5282,6867,7618,48520,62293,8933,5471,7012,1686
1318,134393,40581,391,186,467,6344,2459,1902,6204,55280
1320,64497,1129,3700,2529,65982,79057,3300,27705,100611,102217
1322,1474,3587,1328,149380,26704,5347,91628,2174,6324,4489
1323,5891,2796,1324,2740,2929,2951,5081,7620,5573,74688
1324,27434,6650,4090,8609,89028,117887,66097,2174,71438,100810
1325,4235,450,116985,3987,390,4412,4517,2747,96832,1292
1327,33085,1034,150254,160440,110773,8609,155812,61705,4239,1324
1329,2644,5489,7454,26429,6665,4135,97225,12,5649,139994
1330,2352,5238,33683,111663,5685,4990,5283,505,5004,27563
1298,92674,26116,90528,38304,132496,7939,173209,36527,3476,1777
1301,1373,3354,4783,182715,60516,25962,103341,107314,1214,3648
1336,481,22,8236,3445,1891,88515,1991,3849,7362,3238
1340,2651,273,108689,7454,1278,141004,2648,95165,3928,931
1341,52458,2590,106062,90353,132660,71899,6342,26965,70159,80124
1343,1344,5014,697,280,72605,461,25827,848,448,7584
1344,1343,1916,7000,96563,1783,30820,5014,82744,70728,73344
1345,32914,105731,1980,27434,1987,59306,2706,4389,5294,62553
1346,30848,4436,1104,2991,7125,50796,4484,606,27866,194
1348,8712,45662,2423,89028,595,2618,4636,139994,5168,57637
1350,45662,5575,26726,8870,635,96829,7781,61628,71438,539
1351,88593,4470,4527,867,971,4867,105211,4125,3362,3410
1353,149334,6436,118166,73290,6344,38798,4371,4113,104863,5391
1354,2917,81018,58964,412,1627,715,153408,3992,7728,282
1357,129354,2392,1227,2546,2430,40966,113350,34148,1013,8391
1358,1190,5617,1891,2503,678,4658,111913,7377,4725,4874
138210,4867,55492,55080,2108,6559,2497,1759,1529,950,71033
1333,98361,72591,95858,89281,5189,60408,4029,44828,70206,97988
1335,3410,27644,2546,3894,1043,6344,2046,3310,915,4054
69224,6344,4517,6944,3894,1117,3536,73822,2575,3453,7352
1371,1374,1375,95182,1373,102445,135569,103253,60161,1831,62836
1373,2393,1374,5944,1375,102445,3503,1301,2450,86320,135569
1376,1253,26444,42422,103228,91660,3326,104875,111364,5544,67799
1377,592,91386,104141,99813,2313,474,153,1148,157407,4697
1378,1379,7889,3428,106330,216,183,3773,6527,2459,7117
1379,7889,1378,3773,3428,216,114396,106330,183,8266,106062
1381,4489,91628,1103,152037,176805,4936,5896,2504,8376,4828
1382,26947,91622,104837,75813,7192,3433,4262,1785,875,6022
1385,204,7445,93297,5880,91535,96861,100498,2950,1370,32017
1387,4124,1389,1388,158528,8907,8894,176579,4517,114184,61986
1389,4124,1387,8907,5663,5258,101884,158528,6415,176389,95218
1390,1459,440,7560,164917,8869,105585,30846,49286,51935,380
1361,257,6400,1654,93598,44197,174,1711,1686,48326,77846
1363,4184,5214,110586,26676,152591,3978,39427,1021,4342,33629
1366,2020,7245,3185,70206,31610,6671,97921,31903,8016,1600
1396,170,3926,172875,2571,109187,114494,81229,2983,101362,116797
1397,3112,5415,96917,60397,176415,6436,7037,3028,58047,74647
1398,976,4727,2067,25886,167790,118814,31522,5929,207,8533
1401,114396,4326,71838,1170,3370,3386,153,52604,5632,140525
1405,3925,165639,110102,7486,168026,55036,117887,4313,146662,1582
1406,160440,538,5847,6944,34523,3201,1948,2956,88810,4419
1409,54736,25865,7191,94262,5881,3397,450,898,92760,2515
1411,3723,2654,65882,364,62344,4915,55241,3095,149380,1961
1412,64197,1262,73290,1654,8481,44197,160422,5953,49265,527
1415,118166,110882,99,667,1707,6493,4238,4200,4578,26498
1416,140928,30818,77421,1256,96832,6267,3586,294,4524,109968
